ID,FECHA,HORA,NOMBRE_USUARIO
27937647205581,21/7/2016,975658399,uj7tYeX4PL
27937647382579,6/12/2010,556120186,XXq6Rqy528
27937647556503,12/2/2000,1741948412,sQrDyiSbbF
27937647707886,9/5/2000,1249483747,fgtTkkFXRs
27937647863624,14/1/2009,997184252,P2tqkSjz0U
27937648009629,18/2/2010,2100905694,ClbKyleGie
27937648155377,13/9/2014,196925811,m0OWaZNAnN
27937648299844,25/12/2009,408491657,LfwfKJiFID
27937648484270,2/12/2015,1497130258,jfzERY9XYb
27937648631043,9/12/2007,1794047774,dQBRsu3NKe
27937648789855,8/8/2006,1602810351,J29ctZoxat
27937648963779,10/7/2013,1909739026,LSmrUbAhO3
27937649108759,15/9/2008,17088134,SoCMQzw5oE
27937649243749,13/8/2015,89884939,1yjRISj1Yy
27937649413575,21/8/2008,212792793,y_gbNuEPij
27937649566239,4/11/2009,1751916171,gMhjWRRIIV
27937654299594,2/6/2013,868619055,rE6jBnMxmF
27937654477617,17/11/2000,2101486566,QZlQNY6bAu
27937654626695,11/2/2010,1042173768,03GGGKQVjt
27937654771674,7/8/2004,1576438932,0Kd5tLNl8i
27937654917166,13/11/2015,783993592,cK4jHk4YUT
27937655061890,12/8/2002,1262091295,7GpNmKOD_e
27937655203796,3/5/2012,99695437,HZuDDJubF8
27937655360814,5/9/2005,465200207,NQ_HxYoTax
27937655528335,6/7/2013,941093350,b_GMoBWs0a
27937655689196,19/8/2009,1645758073,lVNDtCsy7O
27937655847239,10/4/2010,1726438118,4dwQJ0HPbD
27937656057280,9/6/2000,2110117772,GhIOKADeMh
27937656253233,21/11/2004,1136431838,5mx6AKTpfJ
27937656423572,24/1/2013,1275296194,OhHtasVuOK
27937656581615,26/8/2014,1555226401,BFY2GiDHQG
27937656724545,7/11/2003,100021208,euZkOKS4Pb
27937656869525,27/8/2010,345449983,pt23bWhp6d
27937657013224,26/3/2001,1868048660,DvhY1mIeYo
27937657268603,15/11/2006,1421109235,yScuem_tQh
27937657480694,20/10/2014,1511742132,EtlqATKF2r
27937657903594,9/8/2000,84185477,9juqMkaYwK
27937658051135,25/1/2007,261352517,Ww7TxmCyaI
27937658203799,24/10/2016,344809362,Fsp8CkAx65
27937658377723,10/12/2016,1352520360,orlfSE8Smp
27937658547037,14/7/2016,2082967766,vhHLx4dVY6
27937658698676,24/6/2014,825937591,b2v2PiUYCn
27937658842888,11/6/2007,687535634,tGfKl6B2_w
27937658983257,2/6/2009,1904280446,5pf2WWZnmr
27937659122345,19/3/2006,1852616716,52CXbB9qAc
27937659260921,25/3/2016,496171765,v1dehwiGfs
27937659406669,19/9/2001,202643801,lrBPPzDaj5
27937659548831,27/3/2001,1574978425,otnLdBOxtk
27937659690225,12/1/2006,340027418,z97zeH8lt5
27937659828544,24/8/2014,734382004,4rVR8X6q9f
27937659982489,19/3/2008,1647540557,5KUzmuXeJR
27937660129006,12/12/2004,712299781,u_VU6_Dcf3
27937660266813,12/9/2004,71026879,ff3CFEAMjU
27937660414354,25/2/2001,442635099,dlqOCSTmi_
27937660557285,21/11/2013,861431996,t6_MzD1yNI
27937660701752,26/5/2007,598637887,fQM9VrRvxb
27937665796276,10/10/2016,498842011,FsqJ0ICa0C
27937666084186,27/4/2010,352820382,Gw245zs9V_
27937666356215,13/9/2014,1899736121,e_eAYiuAxa
27937666620047,1/7/2000,29686450,8dOSFw9OWf
27937666884904,4/8/2015,355387825,8mEuGNq5Yu
27937667103142,13/1/2003,165178091,rGcLBT2oF1
27937667363132,21/10/2009,587368153,WGd87VYOBy
27937667535520,21/2/2011,524995909,6VWTVTfsEW
27937667692282,7/8/2001,877464829,DKCNXhQR1p
27937667846227,9/8/2008,1975562970,hNc0BFZPbd
27937667992487,14/11/2012,1292481074,oA6XhZSyzr
27937668138491,16/12/2005,1960968950,j3dWlhBkpE
27937668282703,19/11/2006,370496146,phaB8ck5aQ
27937668447406,2/3/2007,1024098624,vYrRFWsL8T
27937668588543,8/1/2004,1389342966,UVm8zwmRRv
27937668730705,15/10/2000,1227200593,MUxfvNyl2e
27937668875429,13/11/2014,1926824311,a4xCWqOBwc
27937669015798,7/1/2014,774565517,LIKjzZfCfC
27937669155142,6/2/2003,496396415,aNCNs4oYff
27937669298841,6/6/2011,1994585106,FUOKRvbnLH
27937669692540,19/1/2011,366276676,2R4IfHCNlL
27937669834446,1/2/2005,1279104228,dgeXwdfa6w
27937669975327,16/9/2011,385152601,GyjpblJMkR
27937670115952,22/6/2014,1141035880,5bN0Gu_9gp
27937670252992,18/7/2008,8866412,5uFyAU0NbH
27937670409242,18/11/2016,687633546,WSSMqlNUtE
27937670550123,12/12/2004,1902332076,urPEsXrpGS
27937670689467,6/8/2009,605837405,Rd3eGcLPH8
27937670827787,21/6/2005,804249717,hGxYRvWP84
27937670966619,18/3/2010,1176699879,sNCTJuVmKM
27937671103402,13/6/2001,851061871,16UqJHc95d
27937671243515,11/5/2011,1269273793,oQMEKB3rfq
27937671413853,4/10/2010,692386486,a9eKVGmovh
27937671561651,18/5/2000,202864685,j0tqJeJhxp
27937671699971,19/2/2016,1635550544,_O9JYVqgi_
27937671837778,22/10/2010,1115628177,SMTXGiEG_u
27937671977635,15/2/2006,229910945,yIWmrQ1kda
27937672113905,14/3/2001,1587333204,VLdw7URAxP
27937672252225,7/8/2011,581837047,WjR2FifmMK
27937672413598,13/11/2015,1706890605,AVYe4JWnUS
27937676899259,19/7/2014,1164030688,V1OlbFWsf_
27937677115704,12/3/2012,1580066055,MRQurFKK0R
27937677396442,27/4/2011,1132473056,cwctUHfImY
27937677620571,21/4/2004,682947421,xDL4gRbcE2
27937677781432,13/4/2008,1834613712,a6YSgFJaTa
27937677936657,16/8/2007,1889219420,xfcFNITl1O
27937678084711,27/12/2000,1008068275,DddDZ109yI
27937678234045,7/9/2016,1912886903,uo6V4A6LgT
27937678391576,16/11/2016,1273924443,elocjiYBSm
27937678570367,21/7/2015,832879362,fuD3y5nqJ1
27937678714578,10/1/2010,133865616,9QIWk4Ce2i
27937678861095,22/2/2012,1163344593,Ix_SRQ2wiu
27937679006843,7/10/2006,34600249,w8NI_8x2AA
27937679146443,26/4/2012,1965438758,hCZxp8JyAA
27937679286556,26/12/2006,1151228968,n82gvRYx7K
27937679448442,26/10/2014,1128731380,MAMaiCpBEm
27937679593165,21/12/2012,610805131,SJnlXjY0tb
27937679733534,16/1/2010,1483712768,ckUeh1UxoL
27937679872110,27/1/2000,743740814,4pNRKHLEsM
27937680010174,17/7/2005,1745208664,mgnqPGVWWW
27937680383637,16/8/2002,340205978,sMObXXUC6L
27937680521957,18/5/2005,334654730,eJzJmohIzV
27937680666681,12/2/2001,1519073113,92NaajXbnm
27937680809099,3/10/2009,1119674550,5YWsk6X2YR
27937681007613,23/8/2003,1829353667,WMsBfiVAIX
27937681178720,1/2/2016,756247813,Thu4xyqKGN
27937681322163,26/12/2006,694951297,yUd0h7x82B
27937681522983,11/11/2000,1811880827,cCXXhKo9NC
27937681670011,19/3/2010,348147320,sSVeMVH4n0
27937681808587,19/4/2004,1878082184,KVN04SAkpB
27937681947932,18/8/2014,1558896104,8VFW2ewG4P
27937682085739,10/3/2003,972734099,ZlE2ngOOYw
27937682222778,6/1/2000,1837318175,Z8GZEKvcV8
27937682367758,27/11/2010,516404515,ZnCFEdhPyt
27937682557564,7/4/2012,1759673195,pe42lpvGHQ
27937682784767,9/4/2012,1991773236,C5qidvCwek
27937682985074,23/1/2015,493545481,D9wBGlSwud
27937683130310,9/1/2014,1334786652,CnkiDMmK4b
27937683269911,13/9/2006,180561152,voUOpCWyiW
27937683409255,3/8/2004,2057237725,7cfkKs7TRc
27937687941278,12/7/2015,2101242049,PsYNOGDQhJ
27937688100090,23/7/2013,162024653,zFaDVZb_tN
27937688252242,11/10/2003,423317097,aWYNSfcMbi
27937688443328,11/5/2009,2094391289,zAubXeHJ9A
27937688734056,1/7/2008,305134796,Tng2wM2YAT
27937688991740,9/1/2003,440824781,VbAl061vtA
27937689237130,27/6/2015,492394465,yxYf5RljDa
27937689528626,23/5/2000,1803328260,aEUS2pX1Ye
27937689822428,18/9/2012,1985597182,noa4u9qL08
27937690071659,22/8/2012,1247940517,5_iTLxEsBX
27937690331649,4/11/2000,1397691638,2G6K5Eca3y
27937690581650,1/3/2012,1500670925,KJ8_hxEQGL
27937690815513,25/8/2015,1123145865,sBF9PUDGtZ
27937691067050,23/12/2009,498065589,M70I6tVe82
27937691310390,7/5/2006,1279228934,98OlfLmN0T
27937691566026,6/11/2015,1642196827,q20z7ITJYo
27937691734315,22/9/2005,1194183977,4IBiaSoOra
27937691882112,11/4/2014,715006049,ya8fPvDHvL
27937692025811,12/8/2008,99138971,1eZ2RpBtrW
27937692170278,13/7/2004,580566121,NulfmrbiAT
27937692554500,1/12/2016,1451906103,wENdcIBsfe
27937692701273,20/1/2004,1818759825,HXvr4_k4RF
27937692842154,17/1/2010,636188038,993dg1ytEv
27937692981242,11/12/2010,446995984,mlGvN07egQ
27937693123148,19/9/2004,1449574694,wjmzAQmfKi
27937693261468,23/12/2012,1187654334,R7NvIfXNmM
27937693411314,18/4/2003,1287022065,8QJRgvovC2
27937693615464,10/9/2016,114528311,brQAPPt9l7
27937693758139,23/2/2003,190960128,0g6xspvaYF
27937693903118,12/8/2008,1167458715,qggWnk22F9
27937694052709,21/5/2016,1688736535,XrdYiPuJ01
27937694194102,10/10/2008,189250143,ctl8JbCiZs
27937694334215,14/3/2010,180401389,l3FIpR_Thn
27937694494051,7/7/2008,992001591,R_XzI4ttCK
27937694634420,13/3/2000,1884434659,3YsKfh1sS3
27937694772996,11/6/2007,41897883,DeOThxOgSm
27937694913621,5/4/2005,606335831,92maV7ksHb
27937695055527,18/4/2009,1099211834,5VS66xjGRl
27937695201788,26/2/2006,132257981,TRH7b1Q9LI
27937695338314,12/2/2000,1365253583,sfmBAYHmQN
27937700206403,5/5/2005,98049125,q6MCCw_h98
27937700365983,25/6/2004,571389707,1cizjohoQW
27937700533504,11/9/2012,459298210,DE4PGiAP3M
27937700685144,4/7/2016,1483793336,yj7BLOYMeo
27937700833453,19/9/2010,1191074047,XcsqpBOQB2
27937700993033,8/5/2009,1466694905,07cRN6DvCF
27937701139038,12/7/2003,1798476575,xGkjgdP9pK
27937701286835,5/8/2003,727477764,LPIv3YGxUI
27937701444110,8/4/2000,148138941,1kCTsy7F0J
27937701596518,12/7/2012,1894701272,3P3pPAgGgY
27937701751231,5/2/2010,87243986,FMOc3T0dSI
27937701901077,4/2/2005,1712196995,7660SGCsI2
27937702042983,10/4/2004,1555122988,qjYhApt0H_
27937702181559,21/9/2005,1762329454,cX2garBXu_
27937702325514,24/2/2002,1834532321,qSLTi4pL1U
27937702518137,2/11/2005,1635700690,9Tq5ACxM0Y
27937702676693,2/5/2005,619353910,qFQEVk_4NU
27937707279413,2/2/2009,778477375,Uwt8OLvAAa
27937707603696,5/9/2016,2112334751,YFXGNL0F4i
27937707822190,10/7/2009,1425648751,YMxy5PvLlp
27937708243809,3/8/2003,1033490029,0WrOG0YciV
27937708422088,12/6/2000,1911408634,EMbARovsLF
27937708584486,11/5/2005,379720266,rV48j19fyV
27937708729209,26/12/2016,205815752,KBtLsqG738
27937708874445,16/7/2012,1022310453,E39GwBdbIu
27937709020705,17/9/2006,1255011402,VYb72cOKMB
27937709162611,3/4/2006,1874141752,UT9QGe749t
27937709313995,23/8/2002,1574039599,9C2wNbIJfO
27937709481515,7/3/2000,303710554,iIeCi6IZqf
27937709637766,9/9/2009,633571489,zjoWizHHTY
27937709789405,6/2/2009,1151831299,YdLM6dxpvc
27937709979211,12/12/2002,52303217,JO1j6iefAW
27937710182592,17/5/2005,1584561046,ZB8LGRQ2mF
27937710369580,26/12/2013,1069295840,IatyxcjxMb
27937710570144,2/9/2013,1635842450,0MTHxj2z54
27937710786588,11/5/2004,2099808367,py7bUStcfE
27937711002521,13/8/2000,635921036,Af6Ai2l68g
27937711289407,11/2/2014,862528356,81VrM8qjmo
27937711540944,10/12/2016,388003905,RYiRPW8G4B
27937711770196,21/1/2003,1808010315,cBDVlZZdBT
27937717799403,6/7/2008,1610037350,0gtAkT6lwf
27937718049916,18/10/2003,52486071,eY5nLP6I2q
27937718280192,3/5/2001,616505291,tkrO3xYMok
27937718494844,25/12/2002,2026910199,pWYCvWYJOt
27937718701556,3/3/2005,1586072512,Y2U6gj8Cno
27937718901095,13/12/2003,540844056,n74ALBuEGq
27937719125480,2/9/2011,1223099657,exDAWm8xnL
27937719338595,18/10/2007,1946486264,O7NBScRb1F
27937719541464,4/6/2009,1927125202,beCBw0bHVZ
27937719736137,27/11/2010,1428078588,yjF7xYu6MV
27937719944641,14/4/2014,1363234987,iagqygExJl
27937720125993,10/12/2011,868950903,fGkrVm5L6N
27937720279682,5/3/2009,1663478600,SRR73WNAdb
27937720464621,20/10/2013,677836303,cKDyRRhN4p
27937720613699,3/7/2008,1273959319,TEdbdXcjvM
27937720757654,12/10/2001,798221792,8a48NXq1i2
27937720898791,11/9/2006,1718573371,1LRE6pwh81
27937721045052,5/12/2005,1564213876,Neg1_RXIMV
27937721185421,2/1/2008,1957701729,TVNGLF1Os5
27937721326046,15/1/2007,2045719246,GY3c5Ao_QS
27937721735114,13/1/2004,1229287668,M4V_B1cagy
27937721942338,6/3/2015,806004411,FAd2QxKqTX
27937722088086,26/5/2015,1241817164,RCRSWrw5Q_
27937722234858,10/10/2011,614983449,6MQMg669oc
27937722402123,10/10/2013,1676006961,V1f_5rl59q
27937722607041,17/6/2011,1938225417,_jxFUnGGbs
27937722755863,1/4/2009,245895276,iZUMwRdeOv
27937722917492,14/7/2009,1227407532,MIePne76YF
27937723062216,19/9/2016,1652221693,Dw1zGhJlh6
27937723211038,13/7/2006,1625397124,RpQmZpMpuj
27937723349614,8/1/2004,1204732730,yV3qJ3QQjZ
27937723511755,16/11/2005,732857598,KOKbrc0d7u
27937723658272,22/11/2013,1896814601,V5GqfDRtxr
27937723799921,12/7/2007,19859570,XW82p2iO_l
27937723939522,27/7/2014,1638975758,HKU43Ts6Qn
27937724080659,22/8/2013,1246041467,jSxVUlToyg
27937724221797,9/6/2000,762918676,zozD1yEUqS
27937724362678,25/3/2009,50313424,ua6ZbMtYAQ
27937724550947,24/9/2010,1729015683,mNG9yydkG4
27937724693621,13/12/2005,1828554258,5HwYxCbntZ
27937730052489,5/12/2011,675125808,L8xrXKjZwO
27937730308381,16/12/2005,550728760,QuNWCnOsq2
27937730560174,7/5/2000,2076723046,wYZJVp5GD2
27937730805052,24/1/2010,2131161443,jwTJqZPIPE
27937731041476,15/11/2013,1297578804,V9XD3UhJmk
27937731272777,7/11/2004,1609512967,M3EQW0ETbG
27937731508690,7/5/2004,1506511590,wzjjlQROhc
27937731751518,19/3/2006,262558660,EG8xMBYYb2
27937731995114,11/10/2016,1525876205,QI6ss62mZH
27937732232307,15/11/2014,636708244,ryu5YmQbZM
27937732467195,20/12/2015,311618863,V2WvWeKB5e
27937732679541,1/12/2009,760732661,R5EHQXlJfc
27937732917502,25/2/2001,1230564153,BN3kFV__8_
27937733164429,9/7/2011,1774627741,kJQumS8V_m
27937733407769,22/7/2010,20417526,pVgcUTkTuO
27937733645731,9/10/2015,1317373508,6HXIt4obZF
27937733870885,25/3/2006,984380770,8Zz7qo5GWz
27937734134973,24/5/2001,1387795348,bNk95Db5rE
27937734368068,9/8/2010,1282449178,MCdvLmbBpp
27937734608334,4/9/2001,1947543754,OQP_GurkhP
27937735214892,4/6/2016,1339777906,Ankb4luJsW
27937735445425,16/6/2014,354153075,ixOtk80kHP
27937735677751,22/6/2013,1387300477,mcxsgmBUyc
27937735905979,11/2/2015,1504140012,xyqiau01eC
27937736125241,17/9/2012,1307344537,BmgdgPNIhE
27937736364740,23/12/2004,1645422901,rsALmF94wv
27937736608080,25/1/2014,223263086,efYbIHGXLO
27937736846041,17/3/2007,910842468,ICkJPf107n
27937737075806,9/9/2002,1026445844,gZ_0iwtB6G
27937737316329,8/10/2011,1522660860,PXWWvwWLD5
27937737571964,16/5/2012,1916357021,dkLQR0WD7R
27937737810694,23/1/2002,920470585,70VlWIle9i
27937738047118,3/9/2000,1717419613,xJ2Lg3xZ2P
27937738310438,6/10/2007,747284643,NbdlpoVMFB
27937738537641,7/3/2016,559563744,XbYXLsltWJ
27937738766894,15/11/2013,200968845,0GbgC9IPJT
27937739022273,13/12/2006,40735797,qHS6a5qRCt
27937739253831,14/9/2007,2037847242,ZZ6xwVoLoU
27937739482571,6/12/2005,408342814,mltlYBJ4NX
27937739705163,13/4/2011,880408971,k70d6xiM_y
27937746568387,27/3/2006,929788014,6xe3xyKEgt
27937746823254,6/10/2008,1254743029,dwvuyPVIMC
27937747085037,14/2/2002,106949732,0TJOBy6ISb
27937747340161,7/8/2006,1825824075,TShRF6FYU8
27937747596052,10/4/2002,849168432,HLw5WQWL7_
27937747849895,1/9/2000,1865846804,Z_W2thAo50
27937748043799,2/11/2015,1297233253,F3QsjT4Lqe
27937748196975,11/8/2007,148574741,9KVQvPn6Cd
27937748356299,24/7/2007,464293642,o1OCXJF0mz
27937748499486,20/9/2008,799349956,cbC3foCfb5
27937748637293,17/11/2008,1373742782,vySGarBNkU
27937748779711,3/4/2006,18957755,ZVuMej3YEp
27937748918543,20/2/2011,1734846850,5C0Y0gopyC
27937749057888,17/6/2009,2066549563,qhLAQXtRbZ
27937749198257,7/4/2003,984630664,V_24z9Z7oZ
27937749337345,4/9/2007,1946818537,oE08QUHdvi
27937749479507,20/6/2005,1447071619,s56b8aCECW
27937749643442,5/11/2014,758749631,aEnb4R01Gg
27937749783811,22/11/2005,738966715,S0KyhCL5ly
27937749927510,16/4/2001,114031156,EZYW_HjisR
27937750304559,14/5/2015,174660660,OwzindaLro
27937750444672,4/5/2014,1283113958,JcG39kEF_p
27937750601178,16/11/2010,523471203,b7NQneMNLG
27937750744365,13/1/2014,1457092750,16xbaLPZB0
27937750883453,18/12/2013,1718897014,IMMJ_g2TFQ
27937751026384,12/9/2011,1859897832,VW26hRW9ob
27937751165984,10/1/2000,2093314035,fV7xkmDqsq
27937751304816,16/11/2012,626004640,IXC4riwBiO
27937751444161,20/6/2016,237816999,Uo8HLokPZi
27937751606815,15/3/2001,673449323,LPY9EI1zCc
27937751749745,3/11/2015,2018878214,0yMK1YaLQF
27937751888321,10/6/2003,1043555364,YrTiE81HVz
27937752026641,23/11/2007,299131327,KkFifCNj1S
27937752167266,20/7/2005,1071691934,Up4EcY9O8y
27937752309428,18/1/2016,770988868,zLvl8aLodT
27937752449541,7/9/2001,1945635831,Fu724iHM45
27937752631406,1/5/2002,344948194,tEmAuyeSPa
27937752779715,24/7/2002,1482399564,Wh2W3RkLWl
27937752918291,20/9/2010,1164970797,pv8BNcgn2u
27937753058148,3/3/2008,2113577776,aWgVXXx1RF
27937758104516,16/1/2007,44984337,f7NWlC_wIo
27937758339147,3/11/2007,1702340598,8dP0UW9v8_
27937758565582,25/9/2003,1942856030,xCJk1jsQSW
27937758778185,12/6/2009,2104434492,OS37O_U6FY
27937758991556,9/6/2005,1036718663,yRjMKdNx4i
27937759195706,14/12/2009,852540386,XtacMOuEMT
27937759430593,19/5/2002,1390870200,1Enxq1wthw
27937759640891,25/2/2000,773828764,nJ1UVyZfir
27937759839917,7/2/2005,1206724467,5MQfhYobtR
27937760047909,17/12/2006,2036389767,d_g3Q3bIg5
27937760248473,14/6/2010,1551545905,QXd7ZZuFGm
27937760444682,7/4/2003,2061733966,eT_CTkMQnx
27937760754621,8/6/2004,2131657433,P7dgWnaa6g
27937761012562,13/4/2014,1270536744,60AXImFWKu
27937761260513,11/11/2003,1011702330,uk9HFxVVZ5
27937761504110,3/7/2016,991423893,rl9Iq6OCN8
27937761737204,3/10/2011,21413324,OQ_PZ4bOmS
27937761985924,8/8/2004,919188200,FOfBCmCQqk
27937762218762,10/6/2001,196188133,05OzfTVZUW
27937762462871,26/11/2006,1378073142,fYZN7Q_wDi
27937763089408,16/6/2003,1421563207,s0rPvUpF0X
27937763333005,17/10/2009,2054423407,n0OluPkQYe
27937763577114,21/3/2005,938682143,XAiRmGI7_T
27937763806878,1/6/2009,901295436,CmBZcqcleJ
27937764040485,11/2/2007,2105827123,4S0qJ8m6_k
27937764298682,19/5/2000,277786537,OtKTZYfdIe
27937764528959,9/12/2010,1142257240,uk3xtaHXDX
27937764763334,1/2/2004,1758106628,e0_MzRc7Uk
27937765003857,24/7/2009,1529576975,wD4ok5fSzB
27937765230292,18/12/2005,2070458941,BVL6zV40my
27937765490794,9/3/2015,1747194435,S0H7GuCw0w
27937765727987,4/5/2008,804071566,zLHN_HOL7U
27937765972608,16/10/2012,33706575,BGsCMm1Gul
27937766190590,10/9/2005,1741260496,JU2aBylGYC
27937766515641,21/5/2002,1081838749,r3lly6PmhZ
27937766762824,7/10/2009,701968482,wwBgyxJRGn
27937767011544,1/11/2005,8657782,GDAqgJRFtV
27937767261544,26/12/2005,1601637747,l9Ee_m3Dy5
27937767531780,3/11/2011,1650350442,ahtD4dYGlZ
27937767767692,10/8/2001,1505176719,QyDYC5PGxs
27937774704174,1/10/2015,673816842,gtGz9BZUGg
27937774949564,21/8/2002,1268996855,h8RmjGYYPN
27937775193161,19/8/2016,346006892,3YZXEEbWmP
27937775424206,14/1/2014,1984443939,Wg9c1sslxj
27937775689063,10/1/2013,1785427792,j5feZJPDTR
27937775946235,25/4/2015,935015912,bXVe6MtOIc
27937776184453,20/1/2002,1713704371,Nsf9a0KudE
27937776427793,13/3/2001,482595243,kfh6O6SEZh
27937776656021,24/10/2011,1546376345,1flG2pxvc1
27937776901410,13/1/2007,2143655871,n5ttzROicZ
27937777293060,2/9/2014,99476301,ybsO4sVF85
27937777588143,4/2/2013,20072063,zTzbSiG4oV
27937777844290,11/12/2008,866188858,TEDuDcurUI
27937778094803,18/1/2002,801326475,USLE2Uxx0_
27937778333789,27/1/2003,1903758722,u8lBjFn8ly
27937778568676,20/6/2005,864885952,XL4ZJfVxya
27937778799209,26/11/2003,1433966308,ZNXDp4cR4d
27937779031792,11/6/2013,1359460515,7JGLDC4eiZ
27937779262068,17/9/2005,192552313,HZVymwWr9Y
27937779506946,27/1/2014,1477400805,BqorkDcDVN
27937780112223,22/6/2008,1546777146,nsHEKsU7E_
27937780330461,14/12/2008,2131008707,yNArUYZL1S
27937780562531,11/11/2012,2096927114,psftGFEH7W
27937780810994,15/2/2005,205432632,frGmjj6nDO
27937781058433,21/5/2008,1508316897,nLpFS3_cZZ
27937781278720,16/6/2014,2058983941,4khiWhZEHh
27937781530001,15/10/2014,223817675,H7GYzMLCGV
27937781783075,7/7/2003,1447779270,ouYAe4XlBO
27937782016682,18/12/2010,533545888,OrOhYUuwBL
27937782261559,26/6/2001,397112387,IGgXDavg06
27937782496447,14/4/2002,1781616678,1jWaRRyv4R
27937782710330,5/1/2006,343221410,mMlpjXueGN
27937782940095,19/2/2012,1075701816,etBFuaz6cc
27937783172421,2/8/2009,1850712018,1F3vSnF226
27937783429081,11/7/2014,1192062116,YF51mAx41a
27937783658845,2/4/2000,234897986,3utt4iwghh
27937783878364,10/2/2000,87114713,n4vC9FfqYg
27937784105823,23/12/2008,1776732721,r1lQK7NzqQ
27937784268221,27/10/2008,930288032,Iskwno8jSO
27937784415506,9/6/2005,2003013499,SqspElN0pX
27937788780777,19/4/2003,1642968660,9gaXorYADb
27937788939589,8/11/2006,758291384,3R1ZxhjfGl
27937789119148,1/9/2010,888014470,2TjLhkb2Rr
27937789293329,4/1/2014,425542741,ZR_YA173YI
27937789444968,22/10/2005,799391131,ouVcW36l0Q
27937789650655,12/5/2012,52815090,js5aDPL6mW
27937789834057,27/9/2012,1434373020,IN0SdebqRb
27937790024631,21/5/2002,1298489311,AxoHUhoMwb
27937790197787,16/12/2002,938103406,yvuoQ1F3yW
27937790351219,11/11/2001,260547745,yrnqWPsZI7
27937790502090,9/12/2001,1742921134,rTAzdhtr2t
27937790658853,7/8/2010,1691543750,7ayqjxDFSH
27937790805881,12/2/2001,114858647,gMzwGdyK_j
27937790959314,15/2/2012,1457053493,dwOGh4ciXr
27937791139130,23/9/2010,1451724723,LZZ35pgs7Q
27937791293075,18/4/2002,311554134,tXlwbXE9A8
27937791447276,9/4/2000,1194841527,_FIgj9oUrv
27937791601989,17/11/2003,933393047,C7R1xqlnxP
27937791760544,27/9/2000,602394202,5RGhp797e0
27937791931651,25/3/2013,826925480,0fJUesD8np
27937792408086,11/2/2011,1508435631,j9PUQ5yRw6
27937792558445,4/3/2011,129758008,V_iPrWm0Eq
27937792701119,17/8/2008,523535319,3Pgqs7WjEf
27937792840976,23/5/2004,1593593429,LZeT93y2XA
27937792982626,24/4/2005,162970550,F7ZS6x15ry
27937793125556,25/1/2002,985992487,ASl5sI1MAU
27937793264900,15/5/2016,602417833,VqBttKf2uN
27937793496714,23/10/2016,732895206,OmPcXDbunM
27937793646817,11/2/2006,1279333030,JT_7umWsc7
27937793865823,6/7/2014,364009486,7TdNdYFt1H
27937794015157,23/4/2011,1454543598,uIZKdvrm8D
27937794158856,25/8/2004,704901390,J3dZE_h_sL
27937794298457,26/10/2009,488641245,IaIWfAlak7
27937794473150,5/7/2016,824054785,uXD444f8gT
27937798517980,25/10/2001,838228019,FTXrpANMlI
27937798909630,13/10/2007,1313971776,Vuup06hVmN
27937799095849,27/12/2003,1290609192,YAXyl3uWVW
27937799286935,15/8/2014,1233942450,7uO23Fi8E7
27937799460347,1/8/2016,720981609,GN0FjjPJ87
27937799625563,20/1/2007,1486364110,OZ3PRdmL1v
27937804452156,14/6/2011,1770847359,9dvE2QZtqd
27937804609430,18/10/2012,1560791460,NcnvgUHn_r
27937804758252,15/1/2013,1692350011,Jfc5EFIdPo
27937804902207,11/12/2015,855883822,d0P7odEerX
27937805043089,27/1/2009,565997420,pWCrFPaK3U
27937805188068,15/8/2006,1898418304,HpEjhQQ3YK
27937805328693,23/1/2013,1394432377,6NFoXUD5GM
27937805466501,27/7/2000,863728718,VNl3BwmUxM
27937805621214,9/9/2002,192967695,MBMAyS6BvL
27937805766194,21/6/2014,1803431848,_H0EfKt_I8
27937805905282,26/7/2009,1053427180,yjMtpU2BQf
27937806046932,18/11/2011,577898874,PCcP3kPH9z
27937806197291,21/5/2000,2011042866,TeeVIf0ItX
27937806335867,27/2/2003,1941430207,u71jKzZvTy
27937806473418,25/9/2003,2056103216,Gai3TfVOKU
27937806616861,1/8/2002,1288051278,gwM7WPavqq
27937806757742,18/5/2007,841075855,j0ph0xFoQG
27937806896318,10/12/2012,1429754919,1fqXq2dUbZ
27937807039249,24/10/2012,2092024806,SI7qQdPWyl
27937807203952,4/5/2003,815927487,d8uGZwyVal
27937807643501,8/2/2016,539984859,mIC2s6kbXG
27937807801544,11/6/2006,793827355,4A3Do1TnDE
27937807948317,5/9/2011,231763496,Bo5Hkk_eOz
27937808096627,16/2/2013,1649662950,OMgYGliZkA
27937808240069,3/1/2004,1366192760,WLXswSq_MD
27937808387611,8/4/2011,357199307,XzSDo1mapn
27937808529516,17/12/2000,780635360,CKbxn_uUC4
27937808693963,20/11/2013,1520832866,SZHznMoLJf
27937808845603,12/4/2013,1526015686,o5ALxKUckL
27937808992119,23/12/2006,832287496,qvH5fHONid
27937809134025,17/6/2015,1358073266,hnLcmPbabb
27937809271320,14/12/2012,1275535310,uVPwmI5Xjh
27937809416044,25/7/2014,1706912751,GsOFBnsMop
27937809556413,13/10/2007,1722318165,a84KOI8zix
27937809700880,18/6/2007,1750089816,AHadWgTVTg
27937809841249,15/9/2004,1195098536,8VQR4_jtk6
27937809978801,11/2/2003,733402736,KqWuqyhV6b
27937810118914,27/12/2016,954857029,GZgJv8xIAi
